Open,High,Low,Volume (BTC),Close
11648.17,11650.46,11384.25,855.04,11604
11603.99,11685,11535.4,470.98,11652.65
11638.03,11751.07,11519.96,774.37,11704.99
11704.95,11850,11666,884.19,11680.65
11718.94,11842,11683.52,574.3,11751.72
11751.74,11839.9,11716.98,535.48,11801.1
11806.97,11806.98,11560,776.67,11649.61
11649.62,11728,11603.28,348.34,11643.8
11652.57,11709.85,11625,261.6,11690
11690,11771,11668.62,336.52,11724.71
11725.59,11818.02,11692.88,304.58,11778.08
11778.12,11778.12,11700,214.7,11771.94
11751.8,11791.26,11640,518.39,11720.02
11720.02,11750,11623.99,599.42,11677
11676.99,11835,11659.8,510.05,11833.73
11832.99,11950,11830.98,639.16,11949.89
11950,12155,11927.02,1024.15,12151.49
12140.28,12276,12111.67,540.36,12251
12227.07,12253.49,12085.96,444.57,12200.43
12200.42,12230,12075.02,543.35,12230
12230,12372,12230,793.03,12372
12372,12448,12272.25,855.37,12379.88
12383.64,12450.79,12280.04,590.01,12399
12398.97,12500,12302.33,763.99,12470
12480,12784.54,12470,849.95,12780
12784.54,12815.18,12327.51,1510.78,12580
12579.98,12700,12540.02,526.94,12699.96
12699.95,12745.95,12538.16,602.6,12625.5
12651.59,12780,12627.86,923.95,12775
12775,12775,12457,966.56,12543.85
12520.07,12653.85,12400,895.36,12649.94
12649.9,12701.05,12637.29,420.72,12664
12663.96,12828.06,12652.02,574.82,12828.06
12828.06,13120,12828.06,1316.35,13120
13120,13197,12900,1049.45,13190
13180.04,13200,13013.66,527.49,13198
13199.99,13700,13118.04,1489.86,13695.71
13699.98,13699.99,13216.76,1426.02,13623.5
13623,14047.4,13549.53,1319.12,13898
13898,14095,13535,1442.02,13990
13989.97,13999.96,13085.9,1632.92,13600
13599.86,13879.88,13553.33,492.33,13650
13649,13999,13590.01,341.87,13999
13999,14100,13820,617.04,14019.96
14019.91,14199,13942.12,781.37,13990
13970,14187.81,13890.95,414.67,14183.81
14177,14599.53,14170.16,977.54,14463.74
14463.73,14621.11,14400,407.62,14618.02
14618.02,14865,14539.47,860.83,14849.4
14849.4,14870,14130,1726.93,14151.19
14151.19,14717.11,14120,1060.66,14656.99
14657,14997,14545.84,1090.27,14941.1
14941.09,15344.25,14925.55,1385.93,15324
15324,15700,15296,1654.21,15695
15698.49,15995,14892.98,2294.87,14900
14900,15435,14454.98,1738.83,15400
15400,15809.19,15350.01,554.62,15715.2
15715.17,15809.19,14797.3,1246.5,15250.01
15263.95,15586.77,15001,731.58,15586.77
15588.16,15791.52,15310,751.6,15651.02
15651.11,16450,15651,1170.64,16450
16450,16615.62,16126.96,1093.69,16599.99
16599.99,16620,16288.23,819.75,16619
16619.99,16666.66,16490.01,722.63,16626.13
16626.13,16644,16006,691.72,16449.94
16436.43,16450,15572,1566.91,16127
16129.08,16393,15465,1029.3,15470
15470,15500,14239,2468.89,15222.53
15220.81,15652.67,14745.52,1348.35,15600
15609,16314.02,15598.23,1358.66,15925.01
15935.01,16100,15498,654.37,15498
15498.01,15538.6,14600,1625.25,15041.91
15046,15344.25,14616,1237.04,14746.62
14745.52,14892.98,13482.42,2512.48,14658.11
14657.59,14976.23,14500,930.8,14705
14700.01,15142,14250,1521.36,15126.43
15109.58,15809.19,14865.29,1252.58,15800.01
15800,15800,15192.32,897.8,15298
15304.51,15449.72,14745.52,824.52,15020
15002.01,15130,14765,539.58,14810
14810,15029.98,14800,531.14,15029.98
15030,15325,14960.34,544.84,15100
15100,15250,14900,372.73,15011
15055,15728.64,15000.01,851.08,15630
15630,15967.29,15500,724.34,15672.79
15672.79,15964,15566.22,447.27,15800
15799.87,15998.5,15344.25,698.9,15400
15400,15599.73,15274.78,344.14,15293.59
15299,15500,15192.32,462.13,15435.06
15435.1,15480,15344.25,196.48,15464.96
15463.79,15612.74,15019.3,463.67,15147.84
15149.96,15299,14800,532.67,15025.46
15025.46,15285.99,14946.39,286.37,15195.72
15173.67,15550,15173.67,505.99,15400
15400.01,15520.44,15170,377.33,15250
15241.92,15344.25,14986.01,400.33,15144.73
15118.63,15168.89,14700,475.69,14703
14703,14892.98,14418,962.67,14839.99
14802,15065,14700,541.53,14744.95
14786.12,14990,14757.45,291.74,14985.99
14985.93,14986,14777,194.3,14792
14802.39,14808.9,14510,505.03,14547.85
14538.97,14594.92,13832,1499.67,14029.86
14029.86,14029.86,12701.05,2846.61,13216.76
13216.76,14311,13130,1936.39,14074.4
14100,14240.95,13749.99,856.83,14055.03
14055,14454.98,14055,541.62,14277
14245,14370.99,14041.43,373.8,14299.91
14299.9,14600,14244.91,500.47,14498
14497.97,14635.69,13993,793.12,14607.49
14601.01,14622.06,14029.86,590.09,14164.81
14100.26,14165.89,13482.42,814.39,13759.42
13759.42,14050,13465,670.05,13465
13465,13617.24,13085.9,1013.55,13110.46
13106.32,13617.24,13085.9,859.53,13617.09
13617.09,13625.93,13085.9,533.24,13364.75
13351.05,13890.95,13260,683.95,13752.4
13752.4,13798.95,13150,408.15,13469.31
13473.26,13475,13011,570.88,13221.34
13289.69,13599,13180.02,454.76,13470.11
13470.1,13793,13407.32,508.87,13584.99
13583.79,13750,13430,422.83,13615.36
13615.3,13753.41,13441.29,325.87,13669
13669,14745.52,13653.81,1731.7,14745.5
14745.52,15192.32,14599.53,1545.47,14804.68
14804.65,15192.32,14454.98,1136.98,15014.72
15005.03,15187.22,14765,492.9,14765
14800.99,15050,14758.67,325.16,14910.2
14940,15100,14811,417.03,14930.55
14930.55,15299.21,14900,612.39,15185
15185,15282.01,15010.12,334.39,15025
15028.99,15090,14029.86,1568.07,14120
14120,14599.53,14105,651.28,14259.6
14255.36,15385,14250,1816.44,14691
14690.99,15000,14677.19,344.03,14910
14909.99,15444,14842.01,709.52,15444
15444.66,15749.72,15345.77,537.75,15749.71
15748.42,15994.99,15652.67,736.83,15793.2
15793.2,15894.4,15587.62,367.18,15809.15
15779.17,15967.29,15779.17,228.31,15849.96
15831,16400,15822.95,639.96,16362.61
16362.61,16430.45,16126.96,512.14,16400
16405,16489,16301.4,900.79,16325.99
16349.94,16425.02,16257.1,415.07,16400
16400,16554.95,16381,468.85,16529.29
16529.29,16570,16299.99,510.59,16304.37
16304.37,16464.89,16280,483.68,16370
16369.9,16400,15809.19,1179.87,16190
16190,16540.46,15998.32,1376.57,16129.99
16129.99,16400,16086,619.07,16296.76
16296.77,16369.99,16001.11,825.06,16191.84
16209.98,16244.95,16050,404.37,16201.47
16201.47,16450,16150.05,548.15,16438
16440.11,16900,16403.08,1247.65,16881.02
16881.02,17270,16781.78,1592.27,17027.68
17027.68,17071.07,16720,555.73,16951
16950.01,16980,16765,329.14,16765.99
16765,16890.01,16188.79,1051.16,16470
16470,16520.52,16250,446.29,16425.04
16425.04,16615.62,16288.23,419.42,16600.57
16600.57,16600.57,16288.23,175.04,16288.27
16288.27,16379.88,15967.29,475.57,16133.02
16159.99,16288.23,15967.29,215.95,16070
16069.94,16288.23,15967.29,351.51,16288.23
16288.23,16451.11,16206.49,273.25,16430
16430,16647.3,16345.1,368.4,16638.03
16638.63,16726.91,16451.11,414.82,16640
16649.21,16750,16451.11,344.46,16599.99
16599.99,16644.03,16451.11,318.47,16521.03
16521.03,16700,16500.45,327.3,16614
16613.96,16720.98,16451.11,548.33,16650.03
16672.98,17255.44,16631.55,1243.65,17182.67
17182.67,17254,16914.6,919.39,16914.63
16914.63,17083,16830.45,961.41,17055
17055,17199,16999.17,810.72,17110.97
17110.97,17169.59,17016.11,700.03,17169.59
17169.59,17428.42,17169.59,1133.65,17254.45
17257.6,17350,17084.17,612.81,17259
17259,17350,17000,532.14,17030
17008.15,17253.96,17008.15,613.05,17044.95
17033.98,17200,16999.17,565.13,17046.96
17046.96,17047,16615.02,747.08,16650.01
16650.01,16997.91,16650,465.23,16979.47
16979.47,16999.17,16765,532.98,16975
16975,17084.17,16288.23,1241.8,16454.56
16454.56,16663.4,16401.83,794.45,16487.93
16487.93,16516.56,16200,705.62,16429.99
16429.99,16700,16429.98,514.89,16637.91
16637.91,16637.91,16415.93,359.93,16529.98
16529.97,16530,16415.93,451.61,16486.62
16486.62,16640,16415.93,717.68,16560
16560,16560,16300,627.17,16500
16500,16560,16419.16,687.09,16505.84
16505.85,16559,16385,493.44,16559
16559,17107.03,16556.74,847.6,16989.95
16989.92,17099.98,16880.02,530.26,16905.87
16905.9,17081.35,16880,310.83,16929.13
16929.86,16989,16673.2,677.22,16705.01
16705.01,16799,16430,661.72,16525.47
16525.11,16568.4,16150,1191.42,16290.1
16297.93,16297.93,15497.69,2226.79,15999.5
15999.5,16286.01,15852.69,905.9,16271
16271,16349.99,15936.93,738.8,16028
16027.98,16480,15963.02,618.72,16480
16473.49,16498,16200,429.89,16335.36
16335.41,16392.76,16011.61,405.63,16250
16245.02,16494.94,16081.55,336.84,16458.81
16458.81,16458.81,16027.17,437.85,16250.29
16250.29,16252.99,15908.14,669.65,15955.29
15955.29,16000,15852.69,372.93,15999
15962.03,16246.91,15922.36,543.83,16149.95
16149.66,16229.06,16032.11,383.4,16180
16161.01,16334.26,16113.42,380.51,16129.95
16145,16390,16100,250.65,16390
16390,16830.45,16390,1049.72,16553
16553,16649,16334.26,435.62,16334.32
16344.88,16649,16252.99,407.09,16560
16560,16590.01,16334.26,383.29,16569.99
16569.99,16748,16500,563.39,16639
16638.39,16720,16415.93,737.41,16511.5
16534.95,16534.99,16172.13,663.5,16200.08
16198.26,16334.26,16011.61,905.27,16307.77
16307.77,16431.01,16241.18,553.95,16363.06
16363.06,16535,16285.29,870.72,16415
16404.27,16600,16286.46,835.42,16351.39
16351.39,16450,16310,652.89,16391.41
16421.6,16470,16255,394.63,16299.74
16299.74,16415.93,16072.73,847.77,16329.93
16329.91,16459.99,16259.73,336.68,16375
16375,16415,16213.88,396.52,16404.99
16404.99,16880,16337.19,1282.04,16800
16800,16998.29,16694.34,986.05,16816.61
16816.6,17428.42,16700.01,1539.99,17220
17245.64,17312.99,16914.6,964.91,17049.93
17052.43,17207.45,16851.62,473.09,17155.3
17139.99,17280,17077.3,472.92,17150
17150,17235,17085,503.17,17150
17150,17165.46,16811,883.81,16811.66
16811.21,17170,16680,786.44,17170
17170,17500,17141.76,1005.17,17450.11
17450.15,17751.27,17428.42,1194.75,17556.25
17556.18,17888,17542.98,728.32,17853.12
17874.98,17934,17700.1,655.25,17790.96
17808.91,17838,17516.22,1060.6,17800
17800,17868.51,17603.14,749.48,17603.14
17619.22,17650,17410.53,740.99,17499.9
17497.4,17600,17440.76,909.94,17544.6
17544.6,17602,17470.1,754.12,17599.98
17599.62,17750,17422.11,845.53,17749
17749,17799,17515.57,478.96,17613.99
17601,17698,17547.06,349.72,17598.95
17599.47,17604.34,17184.4,986.05,17399
17389.22,17500,17111,453.45,17500
17478.05,17603.14,17381.41,193.65,17471.5
17477.98,17500,17396.86,170.65,17434.53
17434.53,17511.73,17341.72,169.53,17469.61
17469.54,17501,17366.33,175.97,17413.31
17413.26,17492.37,17269.99,156.79,17295
17295,17511.73,17295,64.87,17462.17
17451.68,17567.88,17443.46,127.13,17522.76
17522.78,17706.71,17522.71,255.01,17706.71
17706.65,17819,17646.33,413.76,17819
17818.97,17839.99,17638.98,196.59,17839.99
17830.01,17845,17768.17,180.71,17844.96
17844.99,17895,17691.16,464.96,17770
17770,17998.78,17722.03,408.08,17985
17984.98,18019.84,17905.32,401.09,18010.88
18010.88,18362,18004.78,884.54,18362
18365.99,18500,18202,494.38,18498.9
18498.9,18800,18337,702.88,18799.99
18788.98,18866.66,18503.37,784.47,18769.99
18769.9,18860,18595.89,436.15,18796.33
18796.33,18798.46,18600,215.43,18727.47
18730,19175,18717.5,910.69,19170
19175,19264.38,18970.61,606.66,19112.38
19112.38,19135,18970.61,478.33,19100.07
19092.29,19189.9,18825,591.17,19180.03
19148.57,19377,19148.46,471.37,19187.78
19187.78,19246.99,18970.61,321,19078.42
19091.74,19162.9,18821.67,328.3,18988.33
18983,19162.68,18873.91,214.46,19074.53
19074.53,19249.94,19034.09,176.76,19064.21
19064.17,19143.61,18970.61,143.41,19007.59
19018.35,19288.84,19000,163.65,19276
19288,19350,19233.9,207.85,19335
19329.38,19484.98,19326.33,463.25,19462.97
19479.99,19480,19256.59,319.02,19299
19299,19434.3,19256.59,201.49,19434.3
19434.3,19494.73,19305.76,245,19494.73
19494.67,19546.89,19400.66,286.48,19546.88
19546.88,19666,19352.87,400.51,19377.22
19377.21,19644.62,19353.77,206.59,19530.01
19530,19530.01,19101,538.66,19255.58
19255.57,19333.08,18965,596.57,19234.56
19246.05,19250,18876.22,760.46,18975.31
19024.9,19141.53,18900,423.08,19061.91
19050,19115.04,18660,427.5,18681.19
18681.19,18997.69,18465,1046.64,18825
18830,19175,18816.35,543.05,18969.99
18969.99,19037.3,18782.31,284.46,18851.63
18851.63,19300,18800,568.82,19201.52
19208.06,19310.67,18688.87,882.25,18953
18953,18953,18001,1100.81,18001
18001,18440,17835.2,1320.52,18388.71
18389.37,18971.22,18044,1330.11,18258.66
18258.89,18614.49,18190.45,473.46,18586.87
18586.87,18877.88,18517.59,351.58,18746.89
18746.89,18887,18600,340.9,18886.99
18887,18970.61,18794.06,289.36,18955.83
18955.83,18959.89,18592.93,331.79,18673.25
18673.25,18999.05,18659.23,438.61,18988.73
18988.72,18988.75,18690,378.78,18808.22
18808.99,18935,18775.02,341.26,18909.12
18909.12,19164.99,18874.81,820.75,19103.98
19119.99,19220,18970.61,378.94,18999.9
18999.9,19020,18782.31,586.86,18832.04
18815.01,18830.92,18319.73,1093.95,18689.37
18698.36,18946.5,18600,544.21,18835.41
18845.41,18945.23,18567.74,690.87,18625.58
18611.94,18640,18482.65,702.43,18600
18609.5,18609.59,18319.72,596.04,18547.81
18534.73,18782.31,18490,690.81,18760
18744.97,18780.43,18503.37,564.18,18724.98
18746.93,18750,18648.86,356.11,18700
18700,18750,18601.25,462.47,18741
18741,18970.61,18737.5,494.15,18940.57
18940.58,19052.92,18703,434.01,18841.65
18841.65,19001.25,18710.06,445.85,18786.14
18786.14,18895.63,18700.1,278.26,18850.51
18835,19160.79,18714.06,528.16,19044.18
19044.07,19081.09,18876.92,387.98,18954.92
18961.53,18998,18812,356.45,18865
18871,18897.99,18700,268.66,18719
18719,18925.99,18709.59,377.19,18846.28
18846.38,18920,18792.25,283.67,18840
18855.62,18877.19,18465,595.87,18600
18600,18605,18011.07,1682.23,18163.03
18139.86,18345.29,17500,2625.33,17759.44
17759.33,18211.52,17706.96,954.76,18027.23
18068.41,18302.68,18006.31,916.92,18101.92
18101.92,18136.06,17800,1076.68,17961
17961,18085.61,17861.51,790.89,18062.2
18059,18436.5,17984.51,605.95,18409.66
18400,18444,18215,471.79,18215.1
18219.95,18350,18030.54,648.43,18179.96
18179.98,18222.32,17825.67,942.75,17900.49
17904.15,18060,17579,1006.97,17750.56
17753.77,17762.43,16831.26,3365.62,17059.08
17099.89,17510,17043.62,1330.76,17279.79
17280,17760,17161.81,1152.98,17700
17700,17700.29,15800,3158.42,16939.43
16939.43,16981.79,16009.85,2294.04,16458.34
16474.99,17195.13,16387.06,1708.77,17195.13
17195.13,17238.12,16830.26,924.69,16830.28
16865.38,17109.48,16650,960.49,16973.82
16954.52,17037.57,16500,720.16,16522.27
16522.27,16609.58,16034.03,1395.62,16464.9
16400,16855.06,16235.46,923.27,16521.85
16521.95,17501.66,16443.76,1055.65,17180.45
17180.45,17180.46,16872.39,718.05,17066.81
17050.01,17631.34,17050,1257.21,17421.35
17429,17600,17266.78,600.07,17532.19
17532.19,17950,17506.01,740.15,17857.46
17850.01,17895,17152.25,1387.62,17300.51
17330,17731.04,17236,1468.77,17299.98
17288,17299.98,16500.99,1450.12,16588.37
16588.36,16607.89,16114.3,2120.98,16452
16498.74,16993.55,16424.9,1317.39,16929.06
16931.32,16964.55,16521.89,949.32,16870.93
16873.96,16897.2,16474.04,916.95,16837.45
16840.82,16853.45,16604.44,503.31,16700.17
16705.36,16710.03,16100,1205.52,16251.07
16250,16300,15343.04,2680.84,16288.46
16250.05,16485,16074.12,714.83,16466.98
16466.98,16729.28,16276.05,778.49,16601.81
16601.81,16665.89,16316.74,654.18,16466.69
16466.59,16604.44,16241.13,505.75,16338.55
16338.45,16935.01,16100,875.16,16909.39
16900,17101.65,16729.28,866.6,16890.3
16881.2,16901.48,16604.48,377.41,16775.43
16748.86,17187,16733.06,638.52,17177
17176.93,17281.17,16954.06,734.81,17050
17050,17103.07,16687.56,624.29,16815.09
16794.6,16979,16729.28,416.23,16832
16810.29,16883.09,16407.4,701.59,16599.98
16599.98,16728.1,16439.42,487.52,16654.99
16660.91,16842.2,16580.78,384.87,16645.95
16645.36,16748.84,16165.14,908.29,16166.06
16166.06,16465.86,15964.14,880.97,15964.14
15955,16034.03,15317,2444.54,15550
15550,15835.1,15367.69,1331.98,15669.96
15687.17,15700,15005,1594.21,15322.09
15330,15521.93,15135.55,838.48,15289.97
15290,15483.18,15073.2,1187.09,15372.95
15372.96,15501.09,15100,811,15269.62
15205.69,15756.22,15146,1086.04,15715.11
15715.11,15855,15560.74,600.51,15656.43
15620,15677.34,15396.2,649.3,15600.01
15600,15795.61,15050,914.04,15050
15050,15207.67,14311.86,2381.56,14588
14596.69,14785.54,13800,1758.92,14000
14000.48,14365.81,13300,4162.9,14298.57
14298.57,14914.05,14039.18,1961.82,14853.8
14864.92,14988.72,13941.75,1401.24,14147.79
14147.79,14454.98,13407,2049,13408
13408.01,13753.41,12560,5636.23,13300.06
13300.05,13535.1,12855,2497.26,13200
13199.99,13897.57,13181.99,1781.74,13800.05
13825,14599.53,13732.01,1798.94,14151.02
14152.01,14197.99,13655.53,1649.25,13974.96
13969.05,14248.98,13537,1006.44,13771.99
13771.98,13774.88,12367.08,3756.27,12367.08
12367.08,12430,11159.93,6607.86,12267.39
12246.77,13462.82,11900,3664.9,13340
13340,13350,12305.47,2067.59,12924.06
12900.44,13395.76,12616.6,1717.96,12951.91
12951.91,13597.96,12679.76,1468.68,13435
13435.01,13657.16,12880.74,1443.47,13329.03
13310.05,14500,13200,2425.75,14408.67
14405.46,14473.82,14065,1495.33,14199
14199,14847,14199,1698.58,14847
14847,14864,13564.05,2099.18,14009.79
13980,14327,13496.48,1116.51,13892.58
13877.1,14300,13781.93,718.33,14259.99
14259.99,14650,14220.77,912.76,14389.92
14389.92,14802.76,14223.04,553.88,14802.76
14802.76,14839.76,14473.82,673.69,14599.63
14599.85,14674.38,13768.78,817.03,13978.78
13990.99,14100.03,13605.88,795.82,14100.03
14100.03,14437.72,14068,639.6,14230.26
14295.54,14692.78,14200.17,947.55,14315.66
14315.66,14655.65,14046.58,589.71,14650.06
14655.03,14956.59,14329.98,958.4,14850.03
14850.03,15253,14820.14,1308.28,15250
15250,15297,14655.65,1043.55,15025
15014,15150,14876.24,723.06,15132.89
15132.89,15711,15072.44,1490.78,15583.02
15570,15756.22,14520.66,2330.67,14878.87
14876.86,15320.17,14812.1,1028.81,15307
15307,15349,14765,940.13,15050
15050,15177.02,14836.43,431.65,14965.04
14994,15105.93,14897.87,549.72,15091.2
15091.2,15444.61,15024.95,762.42,15425.15
15354.01,15599.64,15349.95,459.75,15479.96
15479.99,15520,14900,736.77,15000
14999.47,15179,14275.53,1257.53,14619
14619,14619.1,13993.5,1165.42,14531.52
14513.59,14557.38,14016.16,499.1,14173.05
14173.08,14173.09,13499,934.34,13499
13498,14294.25,13462.82,790.87,14185.39
14185.38,14221.96,13591.99,606.79,13830.23
13830,14187.56,13810.09,347.25,14122.27
14186.62,14469.89,14050.06,317.25,14469.02
14441.3,14567,14368.01,154.9,14490
